word,base_df,base_slope,disc_df,val_df,disc_ratio,val_ratio,in_dict,is_seed,is_control,disc_rank
val,0.006897153167656637,-0.01147804673531851,0.006446031621750331,0.008557851783259096,1.0069875505302186,1.3679371209679403,True,False,False,8430
partly,0.08950264123583146,-0.02250701690440451,0.07785913656464025,0.09267058594157666,1.0069527857108713,1.2536917847176927,True,False,False,8431
thought,0.1977991169334786,-0.003735035913808545,0.19438368732888484,0.19047607458470273,1.006883336296648,0.9940402745189302,True,False,False,8432
case,0.8525849082043575,-0.0014970326008619372,0.8501147390552769,0.8474005806667254,1.0068526085472291,1.006647494429074,True,False,False,8433
due,0.8489475538834641,0.005594015268414902,0.8863923996006611,0.9112397269975432,1.006824412739781,1.0235320804891428,True,False,False,8434
orders,0.2544567825668846,0.012022061699836387,0.27701125136114163,0.3170164269029653,1.0068067759808763,1.1248335391351578,False,False,False,8435
discriminator,0.00693715748772927,-0.0015195235574208548,0.0069157188367960625,0.015847524004188658,1.0068047572449295,2.3141376607722757,True,False,False,8436
supplemented,0.03626712042179385,-0.004745320915115749,0.035404164615553194,0.05174956898541279,1.0067854036107553,1.4856312614276408,False,False,False,8437
condensation,0.03823170092439819,0.0020297968716219837,0.03900146091758493,0.04522073168187525,1.0067631541246984,1.162574956614295,True,False,False,8438
hirano,0.006137471488394666,0.019652294102410692,0.0070208172857672635,0.005811394166731726,1.0067495506730628,0.8012062731114231,False,False,False,8439
well,0.8885922389893073,0.0007542790910845713,0.8989739733204042,0.9320078329286265,1.0067353941997434,1.0421557353968836,True,False,False,8440
above,0.8084238917662493,-0.00030450073448462566,0.8122547834493672,0.8293316823888253,1.0067293197667697,1.0285210445111712,True,False,False,8441
dorman,0.002009356054809705,-0.02601704830670116,0.001708136104808217,0.000964999217568202,1.0067217832987345,0.5991175970510142,False,False,False,8442
paper,0.7417455721494646,-0.0007439450856882158,0.7431140825322253,0.7627126451160586,1.0067012831997115,1.0347900873393578,True,False,False,8443
concentric,0.024617905798587393,0.0036648683485559345,0.02538004243288447,0.036114155604828724,1.0066897105854615,1.421993091937603,True,False,False,8444
correlates,0.046597057495645786,0.019298155702635798,0.05317555455008799,0.07886859506050659,1.0066453655767371,1.4365025795492237,False,False,False,8445
modification,0.1098891137666301,0.003398797953388519,0.11308137099101326,0.11783659862710272,1.006565126021634,1.0417868085809823,True,False,False,8446
uncertainty,0.3589910639131345,0.01272172309860876,0.3924894281982684,0.5091871763254547,1.0065422130148298,1.273009190987426,True,False,False,8447
psi,0.031178544998209844,0.009423724360298672,0.033362611228533644,0.010571599612664002,1.0064722977463876,0.312965996594062,True,False,False,8448
uninterrupted,0.006495464421004686,0.0042942727233762955,0.006722462438054794,0.009285681352456072,1.0064583628562254,1.378323773610718,True,False,False,8449
accumulates,0.014035052707504775,0.034979233100533046,0.017731708161686136,0.030964976349531326,1.006452204433653,1.638818120842697,False,False,False,8450
body,0.23379023065635862,0.0007625956257653637,0.2364648318351978,0.26174021059264585,1.0064390013966185,1.1123179967812915,True,False,False,8451
beneath,0.0156389385618713,0.02156227122129086,0.018106441701225155,0.02870509051315913,1.0063693397090203,1.5281094313060901,True,False,False,8452
simple,0.5173924278235937,-0.012410608483232326,0.48032811927080277,0.5002576614534824,1.0063568925497304,1.0744531410142029,True,False,False,8453
decelerate,0.00799787537557103,0.013549219234142077,0.008788933486108708,0.01253542741184937,1.0062670747690685,1.396842785416508,True,False,False,8454
type,0.5575693603290788,-0.003497864342040594,0.548448350097396,0.5761523896849414,1.0062618429103687,1.0645126931139512,True,False,False,8455
centres,0.03523893315547142,-0.008241914042412741,0.033608234754831975,0.04089127573278548,1.006211243545564,1.2446090635932407,False,False,False,8456
koramangala,0.0022083416139091344,0.02783410328091997,0.0026627276950964116,0.0021386469146106096,1.006206724830479,0.7644043586233256,False,False,False,8457
rough,0.08782060072756652,-0.014740845697190386,0.08029037408781944,0.07916363106252577,1.006188199153256,1.0217512557420672,True,False,False,8458
splitting,0.07560787030121073,0.00598137033756717,0.0790893417289934,0.07760671378989764,1.0061577132051327,0.9755556344753514,True,False,False,8459
pertain,0.0064398168952632924,0.030961447363305136,0.007923583651406208,0.006973633396215324,1.0061126761841268,0.8323218864446646,True,False,False,8460
perfectly,0.1018919046525266,0.013256587825307526,0.11173944936100301,0.12669275053719764,1.0061080809716956,1.1109009786931199,True,False,False,8461
yet,0.3500464094477917,0.005605479263726971,0.36525157476107434,0.4401984227621132,1.0061035539910832,1.19903044561112,True,False,False,8462
subgrid,0.011119163986892333,0.0534315136314938,0.015831221754901537,0.02638855837762035,1.0060271979669244,1.5069572484467129,False,False,False,8463
west,0.09550339034658199,-0.00791261038099648,0.0912614748928002,0.09083429535587348,1.0060169861892037,1.0172799573589208,True,False,False,8464
between,0.942344390291083,0.0015116570638160317,0.9573564798450468,0.9802505054187474,1.0059971572238466,1.026944890844576,True,False,False,8465
mutually,0.02687953759221822,-0.008707671518968075,0.025551916703125545,0.0377921137799047,1.0059646014244839,1.5139927188242646,True,False,False,8466
morris,0.014827408096441758,0.02820817820762694,0.0179171738834005,0.011377870380977534,1.005946775109441,0.6037611495005534,True,False,False,8467
shallow,0.06976814184029018,-0.0016070913672396362,0.06945363339186236,0.09484550232919897,1.0059455987498327,1.3781362848224197,True,False,False,8468
quasi,0.16853796630594253,0.01207910181484604,0.18338060657355695,0.22238692531872772,1.0059059767413614,1.1907523835907605,True,False,False,8469
cosmologies,0.028485237560247817,0.008584270537143201,0.030297060994186747,0.03405721401415133,1.0058842241267154,1.1114768240809136,False,False,False,8470
holman,0.009372150953436376,-0.03391720662321779,0.007561988514958038,0.00700766077957802,1.0058705669987278,0.9975605569384485,False,False,False,8471
galaxy,0.3891391481580927,0.0038840543951762347,0.40142522943905845,0.4763867334060742,1.0058550214493391,1.1844500098479749,True,False,True,8472
pittsburgh,0.007717129145542738,-0.010078804822337886,0.007270065199125142,0.007040666127773074,1.005852125730198,0.9939485885636898,False,False,False,8473
parcel,0.007270964360598815,0.014221549385947807,0.008021797520115392,0.008878572806585095,1.005850571504108,1.082062262050425,True,False,False,8474
all,0.9363315401642293,-1.3385923470880956e-05,0.9417263051659135,0.9653598362893848,1.0058491106271197,1.0311194700849329,True,False,False,8475
vazquez,0.00834981920443367,0.012879922423390573,0.009131864784351339,0.002242971154347713,1.0058274534752536,0.2407688746721834,False,False,False,8476
dimensionless,0.16959882763526457,0.02265588265023932,0.19764784168803695,0.22160937373862494,1.0058046035838213,1.0777822319589836,True,False,False,8477
reionisation,0.005463916934983223,0.05428341108664467,0.00782075044434722,0.010684892210997169,1.0057891152583043,1.232760405149322,False,False,False,8478
notice,0.16939729735348646,0.011721022126063812,0.18386533323974869,0.1281469596631975,1.0057868126886405,0.6847525216693366,True,False,False,8479
dictated,0.03245267205437997,0.026862030100733382,0.03886637242084712,0.04060682418247119,1.0057599605642233,0.9958347950674211,False,False,False,8480
disorder,0.002932573653082663,0.019591556018144888,0.0033498605822036348,0.0011736476970424078,1.0057094332701382,0.33881804542649974,True,False,False,8481
distinguish,0.20755395038100888,0.014073364641538763,0.22873105790452403,0.26895773990617944,1.0056948703412363,1.149744058034241,True,False,False,8482
dense,0.21679346446971293,0.013257205135661013,0.23764166614494803,0.3264378217502447,1.005662951851856,1.3452880107378524,True,False,False,8483
sheldon,0.0023190413927738004,-0.013936303321980238,0.002130164385172055,0.0014866204162537165,1.0056471020584241,0.7216680845024056,False,False,False,8484
difficult,0.3732764776632095,-0.007678332187665779,0.3570917038903504,0.38044358446998655,1.005598020289029,1.0879382061700829,True,False,False,8485
gonzalez,0.04807407956132949,-0.009655343866604315,0.045401379234607034,0.023116391421736895,1.0055745542579289,0.5219775126262082,False,False,False,8486
opacities,0.03511862950803468,-0.006902751155995765,0.033764341186212916,0.04552575807765814,1.0055567706217887,1.3746785435997098,False,False,False,8487
milani,0.002353434829445203,-0.04791903171973288,0.0017331426203679567,0.0010171613374367534,1.0055494612952565,0.6495026414923446,False,False,False,8488
broadband,0.06349771186699618,0.022646116468170625,0.07397453628512543,0.1137828238890449,1.0055325493653828,1.4781565191798116,False,False,False,8489
myrs,0.014755962750460632,0.002302156658532626,0.015061278644088192,0.017726580373937883,1.0055310887477324,1.1780371747101828,False,False,False,8490
injects,0.00676845339047009,0.04978981684944835,0.0094065722616514,0.016591444239556205,1.0055173667511517,1.6054452005534878,False,False,False,8491
interested,0.20045967260907097,-0.0009683416134137107,0.20029498802907955,0.15019709373313203,1.0054873487751343,0.7554559544370575,True,False,False,8492
namibia,0.002498774724064742,-0.04689171424094523,0.0018522855691948934,0.0021374268601292365,1.0054306534039992,1.2742805864615867,False,False,False,8493
been,0.9115112251175747,1.2708187414228768e-05,0.9165192208090858,0.9341807052459136,1.0054111142519981,1.024759514898746,True,False,False,8494
these,0.966962645404894,0.00017624091874024066,0.9733058495974851,0.9887413244704488,1.0054075062332763,1.0209921306409326,True,False,False,8495
their,0.8914063642802896,0.004351817344507719,0.9219306577616617,0.9613673900491053,1.0053973126482234,1.0393191009276463,True,False,False,8496
choose,0.2816006347921289,0.00735543388373818,0.2969831258104081,0.24379090320479951,1.0053895948676979,0.8132634601483789,True,False,False,8497
they,0.8637256139956818,0.0007705915476852455,0.8727022153921101,0.8994203246487045,1.0053446375718231,1.0345280185278254,True,False,False,8498
catalogues,0.05218287521787514,0.00952221903811633,0.055811285827044144,0.06516176204126382,1.005341515343845,1.1516314430783188,False,False,False,8499
beat,0.008476116621921187,-0.016103961300111245,0.007674335738048329,0.011172486026319987,1.0053191869107587,1.5114741347239882,True,False,False,8500
counterparts,0.12330235510522489,0.025669825811112976,0.1464656309116232,0.18795620216484168,1.0053114774234506,1.225533106719519,False,False,False,8501
prialnik,0.0022241208903697003,-0.012488481612838888,0.0020614875158470403,0.0010171613374367534,1.0052549748781596,0.5085489048691616,False,False,False,8502
two,0.9563216480903044,0.0003907864147382787,0.9637919136449502,0.973919930162293,1.0052547519916002,1.0150248551952854,True,False,False,8503
abazajian,0.01628768985404035,-0.04976415569345134,0.011847776849244332,0.01004671428916183,1.0052111867650853,0.9416057364981373,False,False,False,8504
unruh,0.010630435980694514,-0.005079248640335329,0.010338786772149142,0.0029379933946633643,1.0052099641286183,0.288569083909964,False,False,False,8505
invoking,0.03418111937504478,-0.007590320911296441,0.03270501534081059,0.05151483944600431,1.0052056021440223,1.6075547118650337,False,False,False,8506
probabilities,0.06847409668941509,0.013752373475273008,0.07526472154501179,0.09878700650409128,1.0051789333761192,1.2835316564907557,False,False,False,8507
angular,0.4373384135471232,0.008925534142942148,0.46585693230545366,0.521592000418319,1.0051686171812158,1.1055150517416412,True,False,False,8508
valley,0.021077241357405324,0.044603290400286225,0.028311046073401368,0.03342230021713265,1.005150027833091,1.0853489305266808,True,False,False,8509
prolongation,0.0021113224470862,0.002407114986730526,0.0021556239491142375,0.0006520264983568932,1.005132593311726,0.3025692636578543,True,False,False,8510
recover,0.14424634185632143,0.02254984290786086,0.16786802921329685,0.19612000190149642,1.0050945393463275,1.1224687677801988,True,False,False,8511
electron,0.2009060042766187,0.006706012148518022,0.2109202527607167,0.24835775876017324,1.0050666681738536,1.167695351010089,True,False,False,8512
kaon,0.0030106611358666933,0.0009858019968617688,0.003045163057136961,0.00454361064302965,1.004999490736483,1.496580701538965,False,False,False,8513
kth,0.004442121934473102,-0.03785655231583987,0.0034903856595307663,0.0026081059934275727,1.004959908701544,0.8099950067225203,False,False,False,8514
upper,0.5301093454293044,0.004428079804907806,0.5482864341158131,0.6445901768648465,1.0049442067075784,1.1710405990312553,True,False,False,8515
longer,0.3974483160580696,0.00697335309871833,0.4179257374851012,0.48873939537906985,1.0049241408644218,1.1589228650762178,True,False,False,8516
lorentzian,0.04246796332430479,0.014595421441416975,0.046922512763502816,0.026977014288549886,1.0048892632791697,0.5611169719645801,False,False,False,8517
radius,0.5666728276816368,0.0032089192596207188,0.5814283394790827,0.6364321133005701,1.0048594103906445,1.0928837322623493,True,False,False,8518
beginning,0.1792376954994583,0.00072707404568963,0.18096186792027985,0.18258960409078773,1.004859288766709,1.0124246238960317,True,False,False,8519
clearly,0.46129451264396143,-0.015749959281101948,0.41842505932981205,0.4501273602736438,1.0048475560109678,1.1155733905730023,True,False,False,8520
tracked,0.02810536450307944,0.0310204425896403,0.03455059403879421,0.04803504604581428,1.0048430911659316,1.3129764284680092,True,False,False,8521
collimator,0.005267285149801246,0.007253737576446702,0.005548248788318262,0.004254476894103602,1.004829597197177,0.7594201996780823,True,False,False,8522
relativity,0.16530278619315056,0.013769316890613883,0.1816463801473734,0.11992654556597517,1.0047938649786923,0.6453653951041812,True,False,False,8523
rectangle,0.019219333375174598,0.025717464591151283,0.022824678428671474,0.025987154065528782,1.0047734557684092,1.0866365302989847,True,False,False,8524
kobulnicky,0.005515606075797609,-0.025911311820995445,0.004682810099090391,0.00250378175369047,1.0047516158347027,0.565789543214272,False,False,False,8525
boost,0.05610356834062667,0.026425542471984132,0.06693270106471504,0.07240985659402974,1.0047333767043676,1.0309965952204652,True,False,False,8526
mapping,0.1141236770561886,0.029316897638448188,0.1387345752712441,0.20532928612517123,1.0047311525188238,1.4023348360555397,False,False,False,8527
buenos,0.004605237116356789,-0.042210266246735066,0.0035167513202378348,0.003677429450732878,1.0047213247228275,1.1431722723596258,False,False,False,8528
magnification,0.025157431240537355,0.028561618700830616,0.030432149490924564,0.036454429438455685,1.004706789726422,1.1367074518741547,True,False,False,8529
went,0.022676374706000747,-0.004561112479686931,0.02211652760692113,0.01924947026320331,1.0046596173966897,0.8824345801795358,True,False,False,8530
assembled,0.03295884775641759,0.005377206443231299,0.03428730162558059,0.04712669312741266,1.004573911709862,1.3659819853875808,False,False,False,8531
describe,0.47542613276410306,0.01181204712735136,0.5157010235479674,0.5384144820952406,1.0045476654174177,1.0243054286502857,True,False,False,8532
reservoir,0.04548909741928157,0.005515319825483267,0.04736075315535364,0.0751094602858405,1.0044816469470035,1.5755329900628434,True,False,False,8533
silva,0.023334874287817647,0.03911976220982519,0.03022484859232756,0.03463139337133286,1.0044467984603827,1.064274794067031,True,False,False,8534
like,0.7013941499137955,0.005307051033692587,0.7292164197160267,0.7571920007913618,1.004414446271139,1.031936283347812,True,False,False,8535
alternatively,0.15081153156858013,0.009270191478540524,0.16087692663596453,0.18418483490676285,1.0043619610550332,1.1287515979510576,True,False,False,8536
ascension,0.03846883489676115,0.03215893349132037,0.04761897318183501,0.059643161786902266,1.0043592541232698,1.1796055914439487,True,False,False,8537
collided,0.005343472915702698,-0.009115534563603778,0.005057996687011852,0.005810174112250353,1.0043551236911388,1.1749396464625537,False,False,False,8538
subject,0.2159932261160721,0.0015819830260059963,0.21917409113141273,0.24148927361954892,1.0043458302574757,1.1031074527003308,True,False,False,8539
grey,0.15351453213415886,0.047695004900577265,0.2102122796480171,0.24266555944486778,1.0043143896261566,1.0538829814950381,True,False,False,8540
stamatellos,0.002297164074467055,-0.026398208583025135,0.0019432506637849893,0.000678107558291169,1.0042843270520556,0.36944997213483216,False,False,False,8541
morphologies,0.05350017317351807,0.011180312000942792,0.05777908995800643,0.10772977589464391,1.004279155552855,1.8310846091111794,False,False,False,8542
abandoning,0.002580744264620172,0.0005651428707903433,0.002601299599890486,0.0023301826927466024,1.0042689919014338,0.8985841931904428,False,False,False,8543
realizes,0.009306792894551764,-0.012294507048728191,0.00862838542542871,0.007504222953496902,1.0042360894811462,0.8951398465020457,False,False,False,8544
randomised,0.0029718614048227787,0.022921919358966265,0.0034635669504412547,0.004650176972415769,1.0041264912320769,1.287729346350181,False,False,False,8545
glampedakis,0.0020189190177724633,0.007624142354905893,0.002130164385172055,0.0010954045172395807,1.004088333642978,0.5085235655568633,False,False,False,8546
again,0.4486422551245113,-0.005781491661487245,0.43384920340097033,0.4153926327591425,1.0040591169380173,0.97252552615594,True,False,False,8547
pulsating,0.021757768856055838,-0.004751625324393538,0.021181594806128728,0.020609147523916037,1.0040555185936562,0.9862483937243112,False,False,False,8548
sys,0.00672739416567362,0.039761267463564336,0.008746711132016131,0.009065822424736787,1.0040498271519727,0.9611285808432489,False,False,False,8549
orthogonally,0.006520608358553509,-0.006927879776123587,0.006258575997455452,0.006779657509116585,1.0040242990552306,1.1027928159584979,True,False,False,8550
sink,0.024679666547266978,0.01590555189154127,0.027476139334847924,0.033642159144851934,1.0039600125069934,1.1907735499660181,True,False,False,8551
inner,0.326182603478126,0.003963547129302841,0.3360026110330098,0.3904338824178945,1.0039061257057813,1.1573247958384976,True,False,False,8552
shed,0.06177111539174437,0.03229928410357198,0.07649800919351665,0.05911603437375108,1.003891054056711,0.7272553793578623,True,False,False,8553
kink,0.01738611054214224,0.007404013087509154,0.0183141956482046,0.020552303205435725,1.003886281881752,1.1100080402788433,True,False,False,8554
marginalising,0.004763992948718858,0.014215551200077864,0.00524536345678136,0.00906338231577404,1.0038647300151744,1.6859412578651864,False,False,False,8555
sensitivity,0.27607357403823085,0.018820645784184274,0.3131881662323282,0.4514782991336732,1.003809818567134,1.3935917620237268,True,False,False,8556
experiments,0.19180059690589923,0.015202108904266997,0.21252175356235564,0.23622597775006443,1.0037815022872156,1.082328435799801,False,False,False,8557
writing,0.07987308464418942,0.016337414778626692,0.08915387407222491,0.07398144645903332,1.0037386413199907,0.8061442192807392,True,False,False,8558
trapped,0.059313707380521864,0.003645056754248337,0.060962059802175866,0.06718121410444813,1.0037253207121166,1.0980877320699962,True,False,False,8559
main,0.6355991697681962,0.005498487099262388,0.6611660384190996,0.7125674733245309,1.0037035477326113,1.0699044423533453,True,False,False,8560
twists,0.004971269984680138,-0.022595197202605413,0.004308076559551373,0.005948525735350151,1.003691772721028,1.4499473594180146,False,False,False,8561
olsen,0.003256541794596949,0.03208842269242072,0.004026573356514667,0.0036603167493946646,1.0036819115329683,0.8556723551430736,False,False,False,8562
simplification,0.046122132478759216,0.01604514948976553,0.0513795358348414,0.05472402987240159,1.0036602364100016,1.035232680287193,True,False,False,8563
corotating,0.010888906770669997,-0.010957529535420637,0.010176968420847185,0.012786049598114692,1.0036130791463231,1.2888484676085985,False,False,False,8564
astrophysics,0.29738138172730016,0.012105050115161452,0.32288121645346757,0.2980380578556989,1.0035926886149862,0.9042158587446675,True,False,False,8565
substructures,0.031786205833307934,0.04580551845850326,0.0429630706463595,0.06738640043979197,1.0035790271633174,1.4362907178921809,False,False,False,8566
gravity,0.36365173093222425,0.008875607805650873,0.3866213623549677,0.32671287696473644,1.0035640813202888,0.8331366874218225,True,False,False,8567
mediated,0.02804035174733301,0.013450552475331765,0.03070957525851928,0.04881157559074942,1.0035074427052602,1.5526966397153632,False,False,False,8568
cycles,0.07225462606842355,0.017447728862395484,0.0812150644848664,0.11277034475021991,1.0035002736962801,1.3456152648561732,False,False,False,8569
arnett,0.009158755712494072,-0.014072098211901475,0.008387381237480177,0.007629122038702607,1.003492736335166,0.9388263724443143,False,False,False,8570
century,0.04125555678007919,0.011769811879309571,0.04469105202546984,0.0418790918854713,1.0034897876151263,0.918473237011838,True,False,False,8571
proton,0.09042614859875268,-0.002419462562290656,0.08932447805184404,0.11681515112968166,1.0034746098260248,1.3186714234506596,True,False,False,8572
roughly,0.3318428465740343,-0.0004919155032253567,0.33192647769375816,0.4005871630364425,1.0034553954391043,1.212217293928209,True,False,False,8573
same,0.8942381117174026,0.0009833442221645048,0.9030555432402452,0.9236735002365308,1.0034260955416512,1.0243191466126902,True,False,False,8574
teorica,0.011008378759806616,-0.010885278273822234,0.010291492031324323,0.000860674977831099,1.0034209963111451,0.08576278030457721,False,False,False,8575
clumps,0.06509772039277069,-0.012532490070588495,0.06020987443280317,0.08062947861399716,1.0034138337547285,1.377817817967642,False,False,False,8576
jacobi,0.023412555779663335,0.0009900790470026939,0.02364363961931404,0.01650301264667594,1.0033919164220169,0.6989715956600245,False,False,False,8577
obeys,0.04563345310925393,-0.010054802156940238,0.04289095587478127,0.034207996139977576,1.0033818361378797,0.816510237781587,False,False,False,8578
attractor,0.022346739535360705,-0.015412089709235828,0.020284718069461544,0.02328837438957193,1.0033716240477464,1.1880064105518782,True,False,False,8579
inhibition,0.0036420040488769124,0.013832595572504902,0.003997942453895384,0.004322531660828993,1.0033394415598353,1.055199773549073,True,False,False,8580
convert,0.10782290113625297,0.021946543352632672,0.12476923053701078,0.15129556435587455,1.0033287948537912,1.1643926354460201,True,False,False,8581
sandwiched,0.0038513065276819234,0.02736080325440155,0.004615945423295149,0.003068398694334743,1.0032643524675715,0.6313951093262143,False,False,False,8582
evaluated,0.19705083722381717,0.025447684800985984,0.23325368413679148,0.321655425365735,1.003260233813566,1.3148384308162266,False,False,False,8583
such,0.9245377817153863,0.002905878424857157,0.9452354435181751,0.9747429175933172,1.0032572093154735,1.028580686998679,True,False,False,8584
which,0.9890902581826,-6.03159049236483e-05,0.9919091614167026,0.9964859811971336,1.00324324376873,1.0079939495300683,True,False,False,8585
prior,0.21439417230772967,0.04739555575529906,0.29267394789352996,0.40385524185165533,1.0031768592840946,1.2590758886312219,True,False,False,8586
heavy,0.1267795687045751,0.006230269228009704,0.1324344164528849,0.1605946982462247,1.0031458416157017,1.2013868543532278,True,False,False,8587
light,0.5844075172192837,0.010910708727561428,0.6293317118632998,0.6803088304106768,1.0031452678899078,1.0609951519709273,True,False,False,8588
magnetized,0.052192012313458803,0.015518315286352287,0.057912819309596915,0.07554264989164575,1.0031451884159552,1.2685344448481004,False,False,False,8589
weaken,0.01689865220729599,0.006453497643543353,0.017677981888981745,0.034914228828538306,1.003143231383777,1.9558127799749023,True,False,False,8590
nearby,0.2545287232206141,-0.0007738959715727683,0.2540469539519079,0.3234615148122343,1.0031406624063088,1.2792123879008521,True,False,False,8591
brought,0.05164333311239209,0.010961196611209248,0.05563107897686835,0.045621113958799184,1.003138045847501,0.8048006713233327,True,False,False,8592
scarce,0.014300682880868668,0.03224292601462692,0.017690303049833076,0.024996073788026305,1.0031352346348092,1.3288934492615563,True,False,False,8593
states,0.24221982355324467,0.006376673165607691,0.2532613406325154,0.2504373192666545,1.0031327681924558,0.9793768951451315,False,False,False,8594
burillo,0.004110107553589558,-0.011058778991909596,0.003836941344832943,0.0022951332742162643,1.0031132270038383,0.6134486845402073,False,False,False,8595
contemporary,0.0157981030273153,0.04730619699788263,0.021551797861843316,0.026829694306854023,1.0030838340477215,1.1360038676577533,True,False,False,8596
work,0.7639445753850346,0.012395138208857534,0.8305752241446451,0.8989559757457257,1.003059533148545,1.05905833175119,True,False,False,8597
controversial,0.02338338295552158,-0.04333133926499659,0.017697462969426793,0.01379302252247401,1.0030540134982453,0.8525304037310346,True,False,False,8598
dynamically,0.09860438308468841,0.0049569581368455904,0.1021428808938128,0.1760367617362502,1.0030412998607863,1.711624618449648,True,False,False,8599
slowly,0.16835019638425752,-0.007227065047503816,0.16111177463136517,0.1887645170034905,1.0030325761339292,1.1922997882381892,True,False,False,8600
drake,0.01704997184442748,-0.004662599721152887,0.016591108946775762,0.011575308412206662,1.0030298728855396,0.7063515562177262,True,False,False,8601
looking,0.14617039959011283,0.009068060155414816,0.15550852927972056,0.15260532158636775,1.002989588077105,0.9665748084515162,True,False,False,8602
polytropic,0.02182247844319635,-0.005558325293553788,0.0211106526948915,0.0238281303247633,1.0029707386662052,1.1447337009196557,True,False,False,8603
uncovered,0.0190411285277246,0.034378966414916313,0.023879296081198625,0.03123719541643289,1.0029515773876676,1.2248115947835323,True,False,False,8604
surrounded,0.07552887109025806,0.006876927906883705,0.07921256211326233,0.08236223703721816,1.0029241527016948,1.02855836333381,True,False,False,8605
passive,0.03645289842028253,-0.006225311266362516,0.03510952300942563,0.042026411867167164,1.0029202102496415,1.2155448924179597,True,False,False,8606
history,0.21558316892673268,0.014435795289190196,0.23746879692341666,0.3087377184748685,1.002860878829074,1.266732916490329,True,False,False,8607
lebreton,0.002328278972806018,-0.04155414192994953,0.001782249554722549,0.0011736476970424078,1.0028529894010132,0.7176289966097851,False,False,False,8608
solves,0.05491452744793929,0.011819794831602455,0.05946765612784422,0.06075650302133398,1.0028299706344124,1.0006281331860483,False,False,False,8609
cannot,0.5448470637056326,0.0007104397548424925,0.5488990981349045,0.5894674127472288,1.0027955361221381,1.0753815865480154,True,False,False,8610
overproduced,0.0025065863044664615,0.026828807667737004,0.002992431735722824,0.003235073467017833,1.0027811674600995,1.0274551154561584,False,False,False,8611
leda,0.0027763843732829816,0.05692795685894265,0.004030650791956655,0.004900799158681091,1.0027504095734103,1.0880217685238345,True,False,False,8612
deflections,0.0074758274974721815,0.02476689776457344,0.008805332082402029,0.0104275437557848,1.0027014481748813,1.1300448216559733,False,False,False,8613
magnetism,0.013682860434682512,-0.007182466253834272,0.013093385658600536,0.015557368220094967,1.002652747674613,1.2085742313415448,True,False,False,8614
estadual,0.0037156718114909155,-0.05835594493722313,0.0025494743752412343,0.003642182012888809,1.0026448447371066,1.6097018712868183,False,False,False,8615
sofia,0.012782849127795964,0.02826459363532054,0.015401402797510795,0.015558588274576339,1.0026378498586763,0.9572022046992047,True,False,False,8616
assumption,0.4074849037429297,0.001779979642118831,0.4133125103521007,0.47702349325411436,1.0026336989503464,1.153074702488714,True,False,False,8617
write,0.1951868731529792,-0.002014995591774129,0.19315131455290044,0.138057992396135,1.002617362102103,0.7195306681155446,True,False,False,8618
sake,0.07045947415692835,0.011413067187037827,0.07608232359050703,0.05009218565580541,1.002596678125263,0.6452072086977699,True,False,False,8619
tout,0.005788234201684688,-0.027009039138364384,0.00486881772371257,0.002660268113296124,1.0025859613927322,0.5782068939160927,True,False,False,8620
assumed,0.54042302213688,-0.0044145168270266,0.5264577611650385,0.5680607328556826,1.0025164156880162,1.091332604963972,True,False,False,8621
spirals,0.035587095965778935,-0.01970420437526652,0.0313871941295952,0.04307067629970583,1.002497321749005,1.430959272343294,False,False,False,8622
saumon,0.003978553068142278,0.03342240314824632,0.0049561584312431215,0.003963101055528538,1.002470153692691,0.7497752263278643,True,False,False,8623
radon,0.0026388507757841508,-0.05718107439870216,0.0018241077149580526,0.0005477022586197904,1.0024273588507666,0.3374534037497397,True,False,False,8624
sic,0.004723202552214204,-0.02229992825236904,0.004095703274222125,0.004736366475647016,1.0024037840632252,1.2120735725512992,True,False,False,8625
inert,0.006402141691237176,0.0007860144627267405,0.006450109057192319,0.008268520015019317,1.0023581471722942,1.2829239877492638,True,False,False,8626
run,0.24445581572309152,0.016302772145254437,0.2724019239545324,0.31018948749190567,1.0022786306281997,1.1047015607099293,True,False,False,8627
institute,0.38017710493325313,0.004079741145770362,0.3912786953386047,0.2848613544779123,1.0022671207170328,0.7237477035314474,True,False,False,8628
episodes,0.03999556484703622,0.0029399171698138112,0.040858365825129625,0.07412062209798703,1.0022360596141346,1.8074841923329532,False,False,False,8629
elapsed,0.01906234343101664,-0.00021746608949665182,0.01907779608166374,0.02472507477560611,1.0022263132676457,1.2994635463888307,False,False,False,8630
charged,0.10295559724937657,0.008998382915448551,0.1093998164656027,0.09199369843776686,1.0022243930750512,0.8277335499728076,False,False,False,8631
basu,0.011732518162512223,0.022558407248534817,0.013614533904438446,0.013101462426288749,1.002146227569578,0.9218369464083453,False,False,False,8632
panel,0.4859389875412686,0.021471001823165643,0.5599126790817983,0.6953441813934589,1.002138536943286,1.1922238641797789,True,False,False,8633
regulation,0.010037522593098144,0.014369948945060346,0.011043766255222387,0.01873233324381583,1.002133403168907,1.6516523070710174,True,False,False,8634
wilson,0.04945935751412413,0.0020545384389125303,0.05023114594290413,0.04292945659041684,1.0021317685581057,0.8529480597487817,True,False,False,8635
distinguished,0.0761306898822087,0.010836969845064949,0.08186025035721274,0.09314452919969166,1.0021240107729124,1.1158167560434975,True,False,False,8636
