marker,q,quarter,year,obs_rate,bg_rate,pi,assisted_rate,excess_ratio
garner,26,2021Q3,2021,2.2945777619619453e-07,1.0241714942278708e-07,0.0169425234059064,7.6007468686616175e-06,2.24042338113681
garner,27,2021Q4,2021,6.13045178395074e-08,1.0363905576874016e-07,0.0186303001379809,-2.1687096243755425e-06,0.5915194555255511
garner,28,2022Q1,2022,6.600602773645892e-08,1.048755402896053e-07,0.020437028289517,-1.7970405309957761e-06,0.6293748528416505
garner,29,2022Q2,2022,2.555173706138287e-07,1.0612677691293759e-07,0.0224213957963651,6.76898555063433e-06,2.4076616481384856
garner,30,2022Q3,2022,1.2725663393604833e-07,1.0739294164136746e-07,0.0255817135073226,8.83873074178034e-07,1.1849627358287151
garner,31,2022Q4,2022,3.666878286286877e-07,1.0867421257735544e-07,0.0315770469630995,8.279597109605802e-06,3.3741935637921046
garner,32,2023Q1,2023,3.2285560357386945e-08,1.0997076994824609e-07,0.0453715362686002,-1.6022306668944803e-06,0.2935831073346219
garner,33,2023Q2,2023,1.9380924809279586e-07,1.1128279613161896e-07,0.0783600738841893,1.1644524509120016e-06,1.741592185224833
garner,34,2023Q3,2023,2.787421395490931e-07,1.126104756809421e-07,0.1455438832721339,1.2540645865178955e-06,2.475277169939765
garner,35,2023Q4,2023,5.326719362914894e-07,1.1395399535153255e-07,0.2014588297189642,2.1923833276576416e-06,4.674447215723056
garner,36,2024Q1,2024,1.2416914544496976e-07,1.153135441268255e-07,0.2441403906410504,1.5158612194523446e-07,1.076795847228532
garner,37,2024Q2,2024,4.3065530808506534e-07,1.1668931324495678e-07,0.2684933101588826,1.2860517627388274e-06,3.690614813894947
garner,38,2024Q3,2024,1.4857329668961164e-07,1.1808149622566347e-07,0.3374619590875166,2.0843775607313414e-07,1.258226745413827
garner,39,2024Q4,2024,1.8490879545365272e-07,1.194902888975055e-07,0.4010375087971567,2.826134509986237e-07,1.5474796919460196
garner,40,2025Q1,2025,4.909623246149607e-07,1.2091588942541027e-07,0.4830392021193057,8.869953992581397e-07,4.060362347314346
garner,41,2025Q2,2025,2.6821943546997117e-07,1.2235849833854776e-07,0.6047204670325916,3.635624017671416e-07,2.1920785160982272
garner,42,2025Q3,2025,2.4548921243685175e-07,1.2381831855853815e-07,0.736230847313499,2.8908019847336354e-07,1.9826566480208718
garner,43,2025Q4,2025,1.682140848546531e-07,1.2529555542799382e-07,0.8525674304452211,1.7563588968665382e-07,1.3425383229281758
garner,44,2026Q1,2026,7.391713157770536e-08,1.2679041673940538e-07,0.9059333633046016,6.842708969641794e-08,0.5829867388923294
encompass,0,2015Q1,2015,6.15696941031559e-06,5.595379089433791e-06,0.0,,1.1003668048054682
encompass,1,2015Q2,2015,6.967153312165089e-06,5.659152011983204e-06,0.0,,1.2311302642891027
encompass,2,2015Q3,2015,5.714801978403371e-06,5.7236517817373365e-06,0.0,,0.9984538187032616
encompass,3,2015Q4,2015,6.182061892093719e-06,5.788886682883872e-06,0.0,,1.0679189679722627
encompass,4,2016Q1,2016,5.271939836622585e-06,5.8548650940288875e-06,0.0,,0.9004374570473362
encompass,5,2016Q2,2016,6.024399072601443e-06,5.921595489273038e-06,0.0,,1.017360791279079
encompass,6,2016Q3,2016,4.851122572567715e-06,5.989086439299908e-06,0.0,,0.8099937480840208
encompass,7,2016Q4,2016,5.790670207013683e-06,6.057346612476829e-06,0.0,,0.9559747159071514
encompass,8,2017Q1,2017,5.5654426154880835e-06,6.126384775968184e-06,0.0,,0.9084383072574067
encompass,9,2017Q2,2017,5.388271184645786e-06,6.196209796861498e-06,0.0,,0.8696076087312361
encompass,10,2017Q3,2017,5.9725860840269154e-06,6.266830643306265e-06,0.0,,0.9530473095529335
encompass,11,2017Q4,2017,6.6892260173370896e-06,6.338256385665818e-06,0.0,,1.0553732147006551
encompass,12,2018Q1,2018,6.352452634525044e-06,6.410496197682254e-06,0.0,,0.990945542846091
encompass,13,2018Q2,2018,6.34216774376542e-06,6.483559357654757e-06,0.0,,0.9781922851184505
encompass,14,2018Q3,2018,6.963133827214489e-06,6.557455249631235e-06,0.0,,1.0618652453032094
encompass,15,2018Q4,2018,7.013308446803124e-06,6.632193364613604e-06,0.0,,1.0574644105256308
encompass,16,2019Q1,2019,6.495268696390733e-06,6.707783301776743e-06,0.0,,0.9683182065035227
encompass,17,2019Q2,2019,7.454987968666008e-06,6.784234769701456e-06,0.0,,1.0988693967313972
encompass,18,2019Q3,2019,7.79723267548755e-06,6.861557587621375e-06,0.0,,1.1363648232806767
encompass,19,2019Q4,2019,6.3520807025429805e-06,6.939761686684137e-06,0.0,,0.915316834975935
encompass,20,2020Q1,2020,6.318797693418703e-06,7.01885711122687e-06,0.0066251231857163,-9.86485241862995e-05,0.9002601981042753
encompass,21,2020Q2,2020,5.998491053495097e-06,7.098854020066333e-06,0.0082047179568557,-0.00012701458806989527,0.8449942816881655
encompass,22,2020Q3,2020,7.999424287587426e-06,7.179762687803642e-06,0.0099446543138359,8.96020947183295e-05,1.1141627704737587
encompass,23,2020Q4,2020,6.612019527457598e-06,7.261593506143937e-06,0.0120938189286729,-4.644964382239602e-05,0.9105466344078964
encompass,24,2021Q1,2021,6.703587770541167e-06,7.3443569852310186e-06,0.0134601634650189,-4.0260504304538766e-05,0.9127535309110936
encompass,25,2021Q2,2021,6.954122402112076e-06,7.428063754997315e-06,0.015056340729309,-2.4049794072878174e-05,0.9361958420770972
encompass,26,2021Q3,2021,6.260919321924736e-06,7.512724566529119e-06,0.0169425234059064,-6.637268285560176e-05,0.8333753309443211
encompass,27,2021Q4,2021,7.601760212098919e-06,7.598350293447439e-06,0.0186303001379809,7.781381088776855e-06,1.0004487709199745
encompass,28,2022Q1,2022,7.128650995537564e-06,7.684951933304597e-06,0.020437028289517,-1.9535294077334036e-05,0.9276116568333799
encompass,29,2022Q2,2022,6.707330978613004e-06,7.772540608996665e-06,0.0224213957963651,-3.97360819610732e-05,0.862952194916719
encompass,30,2022Q3,2022,6.935486549514634e-06,7.861127570192154e-06,0.0255817135073226,-2.832257139948633e-05,0.8822508587460954
encompass,31,2022Q4,2022,6.080906491425739e-06,7.950724194776826e-06,0.0315770469630995,-5.126373324122506e-05,0.7648242276370936
encompass,32,2023Q1,2023,7.651677804700706e-06,8.04134199031508e-06,0.0453715362686002,-5.469540573998579e-07,0.9515423935353474
encompass,33,2023Q2,2023,8.043083795851028e-06,8.13299259552789e-06,0.0783600738841893,6.985612364496696e-06,0.9889451762532895
encompass,34,2023Q3,2023,1.0313459163316445e-05,8.225687781787745e-06,0.1455438832721339,2.257030560145277e-05,1.2538111628976696
encompass,35,2023Q4,2023,1.1896339910509932e-05,8.319439454630467e-06,0.2014588297189642,2.607443416431509e-05,1.429944886958534
encompass,36,2024Q1,2024,1.2292745399052005e-05,8.414259655284371e-06,0.2441403906410504,2.4300552511553342e-05,1.4609420082884945
encompass,37,2024Q2,2024,1.3178052427402998e-05,8.510160562216739e-06,0.2684933101588826,2.589566585627418e-05,1.5485080840790106
encompass,38,2024Q3,2024,1.1440143845100096e-05,8.607154492698086e-06,0.3374619590875166,1.7002143249541367e-05,1.3291435461981527
encompass,39,2024Q4,2024,1.0830372305142517e-05,8.705253904384099e-06,0.4010375087971567,1.4004305374986803e-05,1.244119060064196
encompass,40,2025Q1,2025,1.1810371475459888e-05,8.804471396915696e-06,0.4830392021193057,1.5027361931174582e-05,1.341406081414177
encompass,41,2025Q2,2025,1.2043052652601705e-05,8.904819713537235e-06,0.6047204670325916,1.4094379369859128e-05,1.3524195929866702
encompass,42,2025Q3,2025,1.0801525347221477e-05,9.006311742733305e-06,0.736230847313499,1.1444695859670124e-05,1.1993283883312866
encompass,43,2025Q4,2025,1.1236700868290827e-05,9.108960519884047e-06,0.8525674304452211,1.1604646224527546e-05,1.233587613401344
encompass,44,2026Q1,2026,1.034839842087875e-05,9.212779228939399e-06,0.9059333633046016,1.0466314243696905e-05,1.123265646958316
encompasses,0,2015Q1,2015,6.86568531366127e-06,6.326413823301833e-06,0.0,,1.0852412607555262
encompasses,1,2015Q2,2015,6.8365191875619944e-06,6.364064721971197e-06,0.0,,1.074237847387017
encompasses,2,2015Q3,2015,7.983272992731427e-06,6.401939695481411e-06,0.0,,1.2470084650072766
encompasses,3,2015Q4,2015,5.250518319312473e-06,6.440040077387214e-06,0.0,,0.8152928019421051
encompasses,4,2016Q1,2016,6.4141934678908115e-06,6.478367209179847e-06,0.0,,0.9900941488469346
encompasses,5,2016Q2,2016,6.665292590963299e-06,6.516922440334242e-06,0.0,,1.0227669044687062
encompasses,6,2016Q3,2016,6.385238257909641e-06,6.555707128356605e-06,0.0,,0.9739968752250076
encompasses,7,2016Q4,2016,5.830332331719257e-06,6.594722638832168e-06,0.0,,0.8840906056288254
encompasses,8,2017Q1,2017,6.135133591876628e-06,6.633970345473281e-06,0.0,,0.9248057004148297
encompasses,9,2017Q2,2017,5.642835177621177e-06,6.673451630167778e-06,0.0,,0.8455647077911479
encompasses,10,2017Q3,2017,7.455142913395299e-06,6.713167883027635e-06,0.0,,1.110525320280391
encompasses,11,2017Q4,2017,5.497467359075884e-06,6.753120502437925e-06,0.0,,0.8140632700232816
encompasses,12,2018Q1,2018,7.548693715052487e-06,6.79331089510601e-06,0.0,,1.1111950905251025
encompasses,13,2018Q2,2018,7.679371786125599e-06,6.833740476111134e-06,0.0,,1.1237435505446187
encompasses,14,2018Q3,2018,6.923344491058978e-06,6.8744106689542105e-06,0.0,,1.0071182570348554
encompasses,15,2018Q4,2018,6.721087261519661e-06,6.915322905607947e-06,0.0,,0.971912281358435
encompasses,16,2019Q1,2019,7.72514205902093e-06,6.9564786265672635e-06,0.0,,1.1104960532068753
encompasses,17,2019Q2,2019,7.605593786214816e-06,6.997879280900018e-06,0.0,,1.0868426677455685
encompasses,18,2019Q3,2019,7.327954782981356e-06,7.0395263262980346e-06,0.0,,1.0409727080081823
encompasses,19,2019Q4,2019,6.42345239582998e-06,7.0814212291283775e-06,0.0,,0.9070852005538182
encompasses,20,2020Q1,2020,6.604162750540838e-06,7.1235654644850584e-06,0.0066251231857163,-7.127538643184301e-05,0.9270866932389782
encompasses,21,2020Q2,2020,6.846103919749839e-06,7.165960516240925e-06,0.0082047179568557,-3.1818511366039844e-05,0.9553644489435626
encompasses,22,2020Q3,2020,8.768599699855447e-06,7.208607877099914e-06,0.0099446543138359,0.00016407598340619517,1.2164068082703274
encompasses,23,2020Q4,2020,6.461746356379016e-06,7.251509048649615e-06,0.0120938189286729,-5.805149382649446e-05,0.8910898839162769
encompasses,24,2021Q1,2021,6.738142346677977e-06,7.294665541414134e-06,0.0134601634650189,-3.405128067851725e-05,0.9237081958622232
encompasses,25,2021Q2,2021,6.756374845653912e-06,7.338078874907285e-06,0.015056340729309,-3.129707422846371e-05,0.92072802171117
encompasses,26,2021Q3,2021,7.637665979101903e-06,7.381750577686099e-06,0.0169425234059064,2.248666708183498e-05,1.0346686600586854
encompasses,27,2021Q4,2021,7.2339331050618745e-06,7.425682187404593e-06,0.0186303001379809,-2.8666416572234503e-06,0.9741775802541129
encompasses,28,2022Q1,2022,8.052735383847989e-06,7.469875250867987e-06,0.020437028289517,3.598968374371891e-05,1.0780280946341472
encompasses,29,2022Q2,2022,6.4837532793259045e-06,7.514331324087116e-06,0.0224213957963651,-3.844971364978941e-05,0.8628516630005781
encompasses,30,2022Q3,2022,6.394645855286428e-06,7.55905197233323e-06,0.0255817135073226,-3.795807559277293e-05,0.8459587099931808
encompasses,31,2022Q4,2022,7.08929802015463e-06,7.604038770193102e-06,0.0315770469630995,-8.697065973388234e-06,0.9323069272008196
encompasses,32,2023Q1,2023,7.425678882198998e-06,7.649293301624469e-06,0.0453715362686002,2.7207756049419026e-06,0.9707666563945218
encompasses,33,2023Q2,2023,7.687766841014236e-06,7.694817160011825e-06,0.0783600738841893,7.604843801793599e-06,0.9990837574368593
encompasses,34,2023Q3,2023,1.102580018660857e-05,7.740611948222451e-06,0.1455438832721339,3.031241754065374e-05,1.4244093697450533
encompasses,35,2023Q4,2023,1.1097332006072696e-05,7.78667927866295e-06,0.2014588297189642,2.4220075283336055e-05,1.4251687540902824
encompasses,36,2024Q1,2024,1.3068802558083066e-05,7.833020773335957e-06,0.2441403906410504,2.9278803550201686e-05,1.6684243456330416
encompasses,37,2024Q2,2024,1.4757121890381572e-05,7.879638063897259e-06,0.2684933101588826,3.3494741182908005e-05,1.872817224688962
encompasses,38,2024Q3,2024,1.3074450108685823e-05,7.92653279171325e-06,0.3374619590875166,2.3181340565876394e-05,1.6494538598710442
encompasses,39,2024Q4,2024,1.1385098691503475e-05,7.973706607918719e-06,0.4010375087971567,1.648012311199247e-05,1.4278301486785192
encompasses,40,2025Q1,2025,1.1783095790759058e-05,8.021161173475006e-06,0.4830392021193057,1.580921357331914e-05,1.469001250058945
encompasses,41,2025Q2,2025,1.3115930394481588e-05,8.068898159228417e-06,0.6047204670325916,1.6414956396713472e-05,1.62549212242577
encompasses,42,2025Q3,2025,1.1323189923649786e-05,8.116919245969146e-06,0.736230847313499,1.247189933051776e-05,1.3950107892563883
encompasses,43,2025Q4,2025,1.2616056364098983e-05,8.165226124490396e-06,0.8525674304452211,1.3385728433949144e-05,1.5450957722112528
encompasses,44,2026Q1,2026,1.1050611170866953e-05,8.213820495647921e-06,0.9059333633046016,1.1345166343063432e-05,1.3453679900506834
multifaceted,0,2015Q1,2015,1.7717897583641985e-07,1.0998856432711908e-07,0.0,,1.6108854308659626
multifaceted,1,2015Q2,2015,8.708941640206362e-08,1.1212300455744317e-07,0.0,,0.7767310263028648
multifaceted,2,2015Q3,2015,1.7449777033292735e-07,1.1429886577661954e-07,0.0,,1.5266798069016518
multifaceted,3,2015Q4,2015,1.2702866901562435e-07,1.165169518011673e-07,0.0,,1.0902162050410913
multifaceted,4,2016Q1,2016,1.7573132788741947e-07,1.1877808204648545e-07,0.0,,1.4794928900994089
multifaceted,5,2016Q2,2016,8.545246911491409e-08,1.2108309182956404e-07,0.0,,0.7057341188082359
multifaceted,6,2016Q3,2016,4.1462586090322345e-08,1.234328326775708e-07,0.0,,0.3359121328652501
multifaceted,7,2016Q4,2016,7.932424941114634e-08,1.258281726424269e-07,0.0,,0.6304172407920648
multifaceted,8,2017Q1,2017,1.3146714839735631e-07,1.2826999662148547e-07,0.0,,1.024925172371411
multifaceted,9,2017Q2,2017,1.2728199648769574e-07,1.3075920668443522e-07,0.0,,0.9734075306442388
multifaceted,10,2017Q3,2017,2.9651136587367666e-07,1.3329672240654683e-07,0.0,,2.2244460367850243
multifaceted,11,2017Q4,2017,0.0,1.358834812083867e-07,0.0,,0.0
multifaceted,12,2018Q1,2018,4.5374661675178886e-07,1.3852043870212303e-07,0.0,,3.2756654613802816
multifaceted,13,2018Q2,2018,3.8205829781719395e-08,1.4120856904455248e-07,0.0,,0.27056311129153315
multifaceted,14,2018Q3,2018,2.3873601693306823e-07,1.4394886529697756e-07,0.0,,1.6584779354845034
multifaceted,15,2018Q4,2018,7.305529632086588e-08,1.4674233979206783e-07,0.0,,0.49784742715963487
multifaceted,16,2019Q1,2019,3.459018832397432e-07,1.4959002450784015e-07,0.0,,2.3123325527740266
multifaceted,17,2019Q2,2019,3.765145438720206e-08,1.524929714488978e-07,0.0,,0.2469061624903775
multifaceted,18,2019Q3,2019,3.248846948119813e-07,1.5545225303506513e-07,0.0,,2.08993236488311
multifaceted,19,2019Q4,2019,2.1411507986099933e-07,1.584689624975668e-07,0.0,,1.3511483667616424
multifaceted,20,2020Q1,2020,1.2229931019520072e-07,1.615442142828941e-07,0.0066251231857163,-5.762104748547712e-06,0.7570640071394434
multifaceted,21,2020Q2,2020,1.6300247427975809e-07,1.6467914446450864e-07,0.0082047179568557,-3.967525181910177e-08,0.9898185639098221
multifaceted,22,2020Q3,2020,9.23010494721626e-08,1.678749111625359e-07,0.0099446543138359,-7.431570912231053e-06,0.5498203920584479
multifaceted,23,2020Q4,2020,1.2021853686286543e-07,1.711326949716031e-07,0.0120938189286729,-4.038799536445117e-06,0.7024872534311103
multifaceted,24,2021Q1,2021,2.764366090944811e-07,1.7445369939697994e-07,0.0134601634650189,7.751100889644008e-06,1.5845843914460815
multifaceted,25,2021Q2,2021,2.9662133468724493e-07,1.7783915129918286e-07,0.015056340729309,8.067019233205678e-06,1.6679191984459716
multifaceted,26,2021Q3,2021,2.2945777619619453e-07,1.8129030134720758e-07,0.0169425234059064,3.0242832661493155e-06,1.2656925080439714
multifaceted,27,2021Q4,2021,1.8391355351852224e-07,1.8480842448055639e-07,0.0186303001379809,1.3677533025198866e-07,0.9951578454036965
multifaceted,28,2022Q1,2022,1.9801808320937675e-07,1.8839482038023346e-07,0.020437028289517,6.592687014953012e-07,1.0510802940851605
multifaceted,29,2022Q2,2022,2.2357769928710014e-07,1.9205081394887708e-07,0.0224213957963651,1.5981579816094257e-06,1.1641590821198777
multifaceted,30,2022Q3,2022,2.5451326787209667e-07,1.9577775580021225e-07,0.0255817135073226,2.4917737630681292e-06,1.3000111623090775
multifaceted,31,2022Q4,2022,2.139012333667345e-07,1.995770227580004e-07,0.0315770469630995,6.532043244329541e-07,1.0717728444426347
multifaceted,32,2023Q1,2023,2.9057004321648255e-07,2.0345001836467177e-07,0.0453715362686002,2.1235971417959543e-06,1.428213403724808
multifaceted,33,2023Q2,2023,4.5222157888319036e-07,2.073981733998285e-07,0.0783600738841893,3.3317367982611797e-06,2.1804511171435625
multifaceted,34,2023Q3,2023,6.194269767757624e-07,2.114229464088096e-07,0.1455438832721339,3.014728871701996e-06,2.9298001342675075
multifaceted,35,2023Q4,2023,7.398221337381798e-07,2.1552582424151346e-07,0.2014588297189642,2.818024360682242e-06,3.432637997519738
multifaceted,36,2024Q1,2024,9.002263044760307e-07,2.1970832260167675e-07,0.2441403906410504,3.0071126520839364e-06,4.097370066895957
multifaceted,37,2024Q2,2024,1.0622830932764946e-06,2.2397198660681244e-07,0.2684933101588826,3.3462512946968584e-06,4.742928387474435
multifaceted,38,2024Q3,2024,8.320104614618251e-07,2.2831839135901376e-07,0.3374619590875166,2.0172372719794256e-06,3.6440799031101716
multifaceted,39,2024Q4,2024,6.603885551916169e-07,2.327491425268372e-07,0.4010375087971567,1.2990818502763214e-06,2.837340443114503
multifaceted,40,2025Q1,2025,7.637191716232723e-07,2.3726587693847346e-07,0.4830392021193057,1.327142831800556e-06,3.218832735148493
multifaceted,41,2025Q2,2025,8.583021935039076e-07,2.4187026318643347e-07,0.6047204670325916,1.2612370019084608e-06,3.54860569545223
multifaceted,42,2025Q3,2025,6.750953342013423e-07,2.465640022439671e-07,0.736230847313499,8.286250956103792e-07,2.7380125568101272
multifaceted,43,2025Q4,2025,8.747132412441961e-07,2.5134882809344443e-07,0.8525674304452211,9.82510248164609e-07,3.480076863214983
multifaceted,44,2026Q1,2026,7.391713157770537e-07,2.562265083669311e-07,0.9059333633046016,7.89317381241366e-07,2.884835454723981
insights,0,2015Q1,2015,1.6566234240705256e-05,1.4901289330256238e-05,0.0,,1.1117316007728566
insights,1,2015Q2,2015,1.1931250047082716e-05,1.5112346256795656e-05,0.0,,0.7895034857156956
insights,2,2015Q3,2015,1.7188030377793345e-05,1.5326392523737308e-05,0.0,,1.1214661474429
insights,3,2015Q4,2015,1.7106527427437413e-05,1.5543470471108503e-05,0.0,,1.1005603580766758
insights,4,2016Q1,2016,1.550828968606477e-05,1.5763623038626765e-05,0.0,,0.9838023687869005
insights,5,2016Q2,2016,1.5979611724488935e-05,1.5986893774193466e-05,0.0,,0.9995444987745972
insights,6,2016Q3,2016,1.542408202559991e-05,1.621332684250806e-05,0.0,,0.9513212294691482
insights,7,2016Q4,2016,1.721336212221876e-05,1.644296703380415e-05,0.0,,1.046852559324044
insights,8,2017Q1,2017,1.6126636870075707e-05,1.667585977270945e-05,0.0,,0.9670647924533065
insights,9,2017Q2,2017,1.5867822228799402e-05,1.691205112723098e-05,0.0,,0.9382553369443042
insights,10,2017Q3,2017,1.740945305344016e-05,1.7151587817867768e-05,0.0,,1.015034481839854
insights,11,2017Q4,2017,1.8453037289205765e-05,1.73945172268525e-05,0.0,,1.0608536614467916
insights,12,2018Q1,2018,1.748986959115986e-05,1.76408874075242e-05,0.0,,0.9914393299568407
insights,13,2018Q2,2018,1.7421858380464044e-05,1.789074709383337e-05,0.0,,0.9737915520849911
insights,14,2018Q3,2018,1.6154470479137614e-05,1.8144145709982086e-05,0.0,,0.8903406496702767
insights,15,2018Q4,2018,1.8044658191253872e-05,1.840113338020044e-05,0.0,,0.9806275417072877
insights,16,2019Q1,2019,2.033134402598046e-05,1.86617609386615e-05,0.0,,1.0894654632436154
insights,17,2019Q2,2019,1.8976333011149837e-05,1.8926079939536817e-05,0.0,,1.0026552287517312
insights,18,2019Q3,2019,2.0937013665661016e-05,1.919414266719404e-05,0.0,,1.0908022321541786
insights,19,2019Q4,2019,1.8520954407976443e-05,1.946600214653934e-05,0.0,,0.9514513698576311
insights,20,2020Q1,2020,1.9119458827183042e-05,1.9741712153506043e-05,0.0066251231857163,-7.418157181871868e-05,0.9684802755969425
insights,21,2020Q2,2020,1.9201691470155502e-05,2.00213272256921e-05,0.0082047179568557,-7.987677528637868e-05,0.959061867063198
insights,22,2020Q3,2020,2.0367764916857214e-05,2.030490267314782e-05,0.0099446543138359,2.6626112212018607e-05,1.0030959145542975
insights,23,2020Q4,2020,2.1789609806394356e-05,2.0592494589316793e-05,0.0120938189286729,0.00011957820159699795,1.0581335695821241
insights,24,2021Q1,2021,1.9592444669571348e-05,2.088415986213155e-05,0.0134601634650189,-7.508162806586731e-05,0.9381485680492985
insights,25,2021Q2,2021,2.1191946467099834e-05,2.117995618526643e-05,0.015056340729309,2.1976317137038785e-05,1.000566114572123
insights,26,2021Q3,2021,2.1208454456991124e-05,2.147994206954998e-05,0.0169425234059064,5.455905622640852e-06,0.9873608778049864
insights,27,2021Q4,2021,2.360223936821035e-05,2.178417685453862e-05,0.0186303001379809,0.00011937050129411737,1.0834579394856936
insights,28,2022Q1,2022,2.1121928875666854e-05,2.2092720720254633e-05,0.020437028289517,-2.5408894036805686e-05,0.9560582937303075
insights,29,2022Q2,2022,2.2293890586056556e-05,2.2405634699090177e-05,0.0224213957963651,1.7421818613396868e-05,0.9950126780814579
insights,30,2022Q3,2022,2.341522064423289e-05,2.2722980687880106e-05,0.0255817135073226,4.97829333433047e-05,1.0304643112565777
insights,31,2022Q4,2022,2.4384740603807735e-05,2.3044821460145418e-05,0.0315770469630995,6.5478147959236e-05,1.0581440453326845
insights,32,2023Q1,2023,2.6797015096631167e-05,2.3371220678510527e-05,0.0453715362686002,9.88765859330588e-05,1.1465817496332404
insights,33,2023Q2,2023,3.4045824581634476e-05,2.3702242907296116e-05,0.0783600738841893,0.00015570290551036422,1.436396745860467
insights,34,2023Q3,2023,4.5125255258114293e-05,2.4037953625290656e-05,0.1455438832721339,0.00016892416360359105,1.8772502835115465
insights,35,2023Q4,2023,4.515874304337849e-05,2.4378419238702357e-05,0.2014588297189642,0.0001275276524277602,1.8524065322367578
insights,36,2024Q1,2024,5.2989182818640845e-05,2.472370709429502e-05,0.2441403906410504,0.00014049920679808388,2.1432539471747774
insights,37,2024Q2,2024,5.5468403681356414e-05,2.507388549270969e-05,0.2684933101588826,0.00013827789109962995,2.212198173174398
insights,38,2024Q3,2024,6.296536313705742e-05,2.5429023701975034e-05,0.3374619590875166,0.00013666034451982102,2.4761219256784517
insights,39,2024Q4,2024,6.556337575942372e-05,2.5789191971209267e-05,0.4010375087971567,0.00012496740576849297,2.5422811165475
insights,40,2025Q1,2025,7.956317227232447e-05,2.6154461544515708e-05,0.4830392021193057,0.0001367225282634926,3.042049714420825
insights,41,2025Q2,2025,8.27456958424861e-05,2.6524904675075605e-05,0.6047204670325916,0.00011949478783992052,3.1195473407389445
insights,42,2025Q3,2025,6.634345966105919e-05,2.690059463944029e-05,0.736230847313499,8.047464028768449e-05,2.4662450979351127
insights,43,2025Q4,2025,6.062435618161698e-05,2.728160575202604e-05,0.8525674304452211,6.639024307374374e-05,2.222169645462118
insights,44,2026Q1,2026,5.0633235130728176e-05,2.7668013379813757e-05,0.9059333633046016,5.301780474542089e-05,1.830027853306937
unravel,0,2015Q1,2015,1.4617265506504638e-06,1.0890802987559074e-06,0.0,,1.3421660021949184
unravel,1,2015Q2,2015,8.708941640206362e-07,1.1004020620184259e-06,0.0,,0.7914326899962255
unravel,2,2015Q3,2015,1.352357720080187e-06,1.1118415230517322e-06,0.0,,1.216322373325559
unravel,3,2015Q4,2015,8.04514903765621e-07,1.1233999054077524e-06,0.0,,0.7161429335118307
unravel,4,2016Q1,2016,1.5815819509867754e-06,1.1350784453581065e-06,0.0,,1.3933679715746883
unravel,5,2016Q2,2016,8.545246911491409e-07,1.1468783920263293e-06,0.0,,0.7450874452690214
unravel,6,2016Q3,2016,1.1194898244387033e-06,1.1588010075214887e-06,0.0,,0.966075984722462
unravel,7,2016Q4,2016,1.1898637411671953e-06,1.1708475670731702e-06,0.0,,1.0162413747346812
unravel,8,2017Q1,2017,1.2270267183753254e-06,1.183019359167877e-06,0.0,,1.0371991877110132
unravel,9,2017Q2,2017,1.1031106362266964e-06,1.1953176856868447e-06,0.0,,0.9228597965509353
unravel,10,2017Q3,2017,9.742516307277949e-07,1.2077438620452887e-06,0.0,,0.806670736523488
unravel,11,2017Q4,2017,1.230202485947051e-06,1.2202992173331025e-06,0.0,,1.0081154428957118
unravel,12,2018Q1,2018,1.5262386199832897e-06,1.2329850944570065e-06,0.0,,1.2378402843997307
unravel,13,2018Q2,2018,1.2225865530150206e-06,1.2458028502841962e-06,0.0,,0.9813643890252142
unravel,14,2018Q3,2018,1.2732587569763637e-06,1.258753855787464e-06,0.0,,1.011523222846317
unravel,15,2018Q4,2018,1.4611059264173174e-06,1.271839496191838e-06,0.0,,1.1488131409601479
unravel,16,2019Q1,2019,1.46047461812336e-06,1.285061171122744e-06,0.0,,1.1365020210262513
unravel,17,2019Q2,2019,1.28014944916487e-06,1.2984202947557089e-06,0.0,,0.9859284041811158
unravel,18,2019Q3,2019,1.516128575789246e-06,1.3119182959676202e-06,0.0,,1.1556577726290556
unravel,19,2019Q4,2019,9.99203706017997e-07,1.3255566184895493e-06,0.0,,0.7537993414091763
unravel,20,2020Q1,2020,1.3452924121472078e-06,1.3393367210611843e-06,0.0066251231857163,2.2382922452186653e-06,1.0044467466562887
unravel,21,2020Q2,2020,1.2388188045261613e-06,1.3532600775868458e-06,0.0082047179568557,-1.2594967474227969e-05,0.9154329053549278
unravel,22,2020Q3,2020,1.3229817091009974e-06,1.367328177293137e-06,0.0099446543138359,-3.0919990946906487e-06,0.9675670633220393
unravel,23,2020Q4,2020,1.112021465981505e-06,1.3815425248882296e-06,0.0120938189286729,-2.0904309487309876e-05,0.8049129476282104
unravel,24,2021Q1,2021,1.2439647409251648e-06,1.3959046407228051e-06,0.0134601634650189,-9.892212341846618e-06,0.8911530950144523
unravel,25,2021Q2,2021,9.887377822908165e-07,1.410416060952673e-06,0.015056340729309,-2.659627469100464e-05,0.701025611990669
unravel,26,2021Q3,2021,1.3439669748634252e-06,1.4250783377030661e-06,0.0169425234059064,-3.362364529949359e-06,0.9430828743278943
unravel,27,2021Q4,2021,1.4100039103086703e-06,1.4398930392346688e-06,0.0186303001379809,-1.6443586070959957e-07,0.979242118607723
unravel,28,2022Q1,2022,1.3531235685974078e-06,1.4548617501113467e-06,0.020437028289517,-3.5232681459129547e-06,0.9300702066666112
unravel,29,2022Q2,2022,1.3095265243958723e-06,1.4699860713696321e-06,0.0224213957963651,-5.686550855728061e-06,0.890842811303474
