bigram,base_freq,rec_freq,abs_excess,ratio,base_n,rec_n
helmholtz instability,0.0012545552303004958,0.0008030173987103054,-0.0004515378315901904,0.6400816315088274,84,33
blast wave,0.0012545552303004958,0.0008030173987103054,-0.0004515378315901904,0.6400816315088274,84,33
grains with,0.0012545552303004958,0.0008030173987103054,-0.0004515378315901904,0.6400816315088274,84,33
keplerian rotation,0.0012545552303004958,0.0008030173987103054,-0.0004515378315901904,0.6400816315088274,84,33
the front,0.0012545552303004958,0.0008030173987103054,-0.0004515378315901904,0.6400816315088274,84,33
msun yr,0.0020909253838341598,0.0013383623311838423,-0.0007525630526503174,0.640081516753195,140,55
many cases,0.002016249477268654,0.0012896946100498844,-0.0007265548672187698,0.6396504921337903,135,53
be present,0.004032498954537308,0.0025793892200997688,-0.0014531097344375396,0.639650402772473,270,106
to deal,0.0015980644005018222,0.001022022143813116,-0.0005760422566887062,0.639537745759455,107,42
and bar,0.0015980644005018222,0.001022022143813116,-0.0005760422566887062,0.639537745759455,107,42
for arbitrary,0.0015980644005018222,0.001022022143813116,-0.0005760422566887062,0.639537745759455,107,42
formed the,0.0011798793237349902,0.0007543496775763475,-0.00042552964615864266,0.639345077972315,79,31
the na,0.0011798793237349902,0.0007543496775763475,-0.00042552964615864266,0.639345077972315,79,31
and perhaps,0.0011798793237349902,0.0007543496775763475,-0.00042552964615864266,0.639345077972315,79,31
than au,0.0011798793237349902,0.0007543496775763475,-0.00042552964615864266,0.639345077972315,79,31
semi amplitude,0.0011798793237349902,0.0007543496775763475,-0.00042552964615864266,0.639345077972315,79,31
of arbitrary,0.0011798793237349902,0.0007543496775763475,-0.00042552964615864266,0.639345077972315,79,31
belong to,0.004719517294939961,0.00301739871030539,-0.0017021185846345706,0.6393448487190949,316,124
of comet,0.0019415735707031484,0.0012410268889159264,-0.000700546681787222,0.6391863117915082,130,51
to add,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
relatively massive,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
develop in,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
therefore not,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
polarized dust,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
gama survey,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
the virtual,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
atomic diffusion,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
it increases,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
of medium,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
when one,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
to populate,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
the ions,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
from simple,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
flow from,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
cloud collision,0.0007616942469681582,0.000486677211339579,-0.0002750170356285792,0.6389408536770402,51,20
events have,0.0015233884939363164,0.000973354422679158,-0.0005500340712571584,0.6389406166666449,102,40
g at,0.0015233884939363164,0.000973354422679158,-0.0005500340712571584,0.6389406166666449,102,40
are new,0.0022850827409044744,0.0014600316340187371,-0.0008250511068857373,0.6389405376631107,153,60
as determined,0.0011052034171694844,0.0007056819564423896,-0.00039952146072709483,0.6385089902641715,74,29
extreme adaptive,0.0011052034171694844,0.0007056819564423896,-0.00039952146072709483,0.6385089902641715,74,29
very strong,0.002210406834338969,0.0014113639128847792,-0.0007990429214541897,0.6385088267237586,148,58
scheme is,0.0014487125873708106,0.0009246867015452002,-0.0005240258858256105,0.6382819279160378,97,38
the inflation,0.0014487125873708106,0.0009246867015452002,-0.0005240258858256105,0.6382819279160378,97,38
is between,0.0014487125873708106,0.0009246867015452002,-0.0005240258858256105,0.6382819279160378,97,38
the martian,0.0014487125873708106,0.0009246867015452002,-0.0005240258858256105,0.6382819279160378,97,38
which do,0.0014487125873708106,0.0009246867015452002,-0.0005240258858256105,0.6382819279160378,97,38
a very,0.02420992890853695,0.015452001460031634,-0.008757927448505315,0.638250607019846,1621,635
is sim,0.007930581277256706,0.005061442997931622,-0.002869138279325084,0.638218458743794,531,208
how much,0.0021357309277734633,0.0013626961917508212,-0.0007730347360226421,0.6380469262223636,143,56
as to,0.007094211123723042,0.004526098065458085,-0.0025681130582649566,0.6379988343346561,475,186
of compton,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
for measurements,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
provides information,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
review recent,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
input from,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
cloud using,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
change to,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
a quark,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
and parallel,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
we restrict,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
careful analysis,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
are supported,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
colliding with,0.0006870183404026525,0.0004380094902056211,-0.00024900885019703143,0.6375519063974374,46,18
recent numerical,0.0010305275106039786,0.0006570142353084316,-0.000373513275295547,0.6375517305419954,69,27
a multiwavelength,0.0010305275106039786,0.0006570142353084316,-0.000373513275295547,0.6375517305419954,69,27
procedure we,0.0010305275106039786,0.0006570142353084316,-0.000373513275295547,0.6375517305419954,69,27
dynamo model,0.0010305275106039786,0.0006570142353084316,-0.000373513275295547,0.6375517305419954,69,27
way as,0.001374036680805305,0.0008760189804112422,-0.0004980177003940629,0.6375516426142104,92,36
modelled by,0.001374036680805305,0.0008760189804112422,-0.0004980177003940629,0.6375516426142104,92,36
latter case,0.0017175458510066313,0.0010950237255140528,-0.0006225221254925785,0.6375515898575188,115,45
are about,0.0020610550212079573,0.0013140284706168633,-0.000747026550591094,0.6375515546863827,138,54
two sets,0.002329888284843778,0.001484365494585716,-0.0008455227902580619,0.6370974381665714,156,61
to work,0.0019863791146424517,0.0012653607494829055,-0.0007210183651595462,0.6370189371890035,133,52
why the,0.0019863791146424517,0.0012653607494829055,-0.0007210183651595462,0.6370189371890035,133,52
depends strongly,0.0016428699444411255,0.0010463560043800948,-0.0005965139400610307,0.636907608549889,110,43
be relevant,0.0016428699444411255,0.0010463560043800948,-0.0005965139400610307,0.636907608549889,110,43
couple of,0.0012993607742397993,0.0008273512592772844,-0.0004720095149625149,0.6367374165376942,87,34
mass white,0.0012993607742397993,0.0008273512592772844,-0.0004720095149625149,0.6367374165376942,87,34
is essentially,0.0012993607742397993,0.0008273512592772844,-0.0004720095149625149,0.6367374165376942,87,34
outflow we,0.0012993607742397993,0.0008273512592772844,-0.0004720095149625149,0.6367374165376942,87,34
outflow is,0.0025987215484795986,0.0016547025185545687,-0.0009440190299250298,0.6367372767526356,174,68
and were,0.0025987215484795986,0.0016547025185545687,-0.0009440190299250298,0.6367372767526356,174,68
study this,0.0022552123782782723,0.001435697773451758,-0.0008195146048265143,0.6366132745043543,151,59
halo at,0.0009558516040384731,0.0006083465141744738,-0.0003475050898639993,0.6364448991447094,64,25
earth radii,0.0009558516040384731,0.0006083465141744738,-0.0003475050898639993,0.6364448991447094,64,25
a code,0.0009558516040384731,0.0006083465141744738,-0.0003475050898639993,0.6364448991447094,64,25
allowed the,0.0009558516040384731,0.0006083465141744738,-0.0003475050898639993,0.6364448991447094,64,25
magnitude diagrams,0.0040922396797897125,0.0026037230806667476,-0.0014885165991229648,0.6362587844663488,274,107
properties can,0.0015681940378756197,0.000997688283246137,-0.0005705057546294826,0.6362022957282614,105,41
the unusual,0.0015681940378756197,0.000997688283246137,-0.0005705057546294826,0.6362022957282614,105,41
technique is,0.002792878905549913,0.0017763718213894635,-0.0010165070841604497,0.6360362355214478,187,73
iron in,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
claims that,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
constitute an,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
linear force,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
mission concepts,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
different aspects,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
but an,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
previous determinations,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
same model,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
icecube collaboration,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
active neutrinos,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
a distributed,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
explosion with,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
the answer,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
denser than,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
year in,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
that typical,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
a scaled,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
differences among,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
fragments of,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
radiation or,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
the semimajor,0.0006123424338371467,0.0003893417690716632,-0.00022300066476548354,0.6358241920418947,41,16
the possibilities,0.0012246848676742935,0.0007786835381433264,-0.0004460013295309671,0.6358238946792668,82,32
angle between,0.002449369735348587,0.0015573670762866528,-0.0008920026590619342,0.6358237459977707,164,64
paper describes,0.002449369735348587,0.0015573670762866528,-0.0008920026590619342,0.6358237459977707,164,64
the photometry,0.0027182029989844076,0.0017277041002555055,-0.000990498898728902,0.6356053853577662,182,71
ages in,0.0008811756974729673,0.0005596787930405158,-0.00032149690443245146,0.6351504694184059,59,23
less well,0.0008811756974729673,0.0005596787930405158,-0.00032149690443245146,0.6351504694184059,59,23
of planetesimal,0.0008811756974729673,0.0005596787930405158,-0.00032149690443245146,0.6351504694184059,59,23
the fainter,0.0008811756974729673,0.0005596787930405158,-0.00032149690443245146,0.6351504694184059,59,23
e r,0.0008811756974729673,0.0005596787930405158,-0.00032149690443245146,0.6351504694184059,59,23
inflation which,0.0008811756974729673,0.0005596787930405158,-0.00032149690443245146,0.6351504694184059,59,23
deduce the,0.0008811756974729673,0.0005596787930405158,-0.00032149690443245146,0.6351504694184059,59,23
effect has,0.0008811756974729673,0.0005596787930405158,-0.00032149690443245146,0.6351504694184059,59,23
chandrasekhar mass,0.0017623513949459346,0.0011193575860810317,-0.0006429938088649029,0.6351502623942422,118,46
extrapolation of,0.0017623513949459346,0.0011193575860810317,-0.0006429938088649029,0.6351502623942422,118,46
by direct,0.0017623513949459346,0.0011193575860810317,-0.0006429938088649029,0.6351502623942422,118,46
per cent,0.011724117330784396,0.007446161333495559,-0.0042779559972888365,0.6351149078685031,785,306
spin independent,0.001150008961108788,0.0007300158170093686,-0.00041999314409941937,0.6347917337216099,77,30
be very,0.004600035844435152,0.0029200632680374742,-0.0016799725763976775,0.6347914955442133,308,120
merger in,0.0014188422247446084,0.0009003528409782212,-0.0005184893837663872,0.6345689398772615,95,37
resolved in,0.001687675488380429,0.001070689864947074,-0.0006169856234333551,0.6344171245607371,113,44
calculated for,0.00222534201565207,0.0014113639128847792,-0.0008139781027672907,0.6342235345103511,149,58
equatorial plane,0.0024941752792878905,0.001581700936853632,-0.0009124743424342586,0.6341580384627914,167,65
the sunspot,0.0024941752792878905,0.001581700936853632,-0.0009124743424342586,0.6341580384627914,167,65
extreme case,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
a difficult,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
l times,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
planetary cores,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
yr are,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
to polarization,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
tension can,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
star radii,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
which host,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
years at,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
will therefore,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
distances r,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
unity in,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
synthesis radio,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
an ordinary,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
process may,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
similar way,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
of decades,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
ii for,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
angular differential,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
to promote,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
the dla,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
not much,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
photometric information,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
generated for,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
data results,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
vastly different,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
not compatible,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
observational constraint,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
faster in,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
as young,0.0005376665272716411,0.0003406740479377053,-0.00019699247933393577,0.6336165579246318,36,14
t c,0.0008064997909074616,0.000511011071906558,-0.00029548871900090363,0.6336163307807491,54,21
cii line,0.0008064997909074616,0.000511011071906558,-0.00029548871900090363,0.6336163307807491,54,21
disk population,0.0008064997909074616,0.000511011071906558,-0.00029548871900090363,0.6336163307807491,54,21
temperature by,0.0008064997909074616,0.000511011071906558,-0.00029548871900090363,0.6336163307807491,54,21
relativity is,0.0008064997909074616,0.000511011071906558,-0.00029548871900090363,0.6336163307807491,54,21
electrons is,0.0010753330545432821,0.0006813480958754106,-0.00039398495866787154,0.6336162172087022,72,28
wings of,0.0010753330545432821,0.0006813480958754106,-0.00039398495866787154,0.6336162172087022,72,28
the misalignment,0.0010753330545432821,0.0006813480958754106,-0.00039398495866787154,0.6336162172087022,72,28
binary pulsars,0.0010753330545432821,0.0006813480958754106,-0.00039398495866787154,0.6336162172087022,72,28
to degrees,0.0010753330545432821,0.0006813480958754106,-0.00039398495866787154,0.6336162172087022,72,28
its maximum,0.0010753330545432821,0.0006813480958754106,-0.00039398495866787154,0.6336162172087022,72,28
in similar,0.0013441663181791028,0.0008516851198442633,-0.0004924811983348395,0.6336161490654402,90,35
to gw,0.0013441663181791028,0.0008516851198442633,-0.0004924811983348395,0.6336161490654402,90,35
stellar content,0.0013441663181791028,0.0008516851198442633,-0.0004924811983348395,0.6336161490654402,90,35
molecular outflows,0.0013441663181791028,0.0008516851198442633,-0.0004924811983348395,0.6336161490654402,90,35
radial drift,0.0013441663181791028,0.0008516851198442633,-0.0004924811983348395,0.6336161490654402,90,35
gev the,0.0016129995818149232,0.001022022143813116,-0.0005909774380018073,0.6336161036365848,108,42
problems of,0.0016129995818149232,0.001022022143813116,-0.0005909774380018073,0.6336161036365848,108,42
mission in,0.0016129995818149232,0.001022022143813116,-0.0005909774380018073,0.6336161036365848,108,42
two possible,0.0021506661090865643,0.0013626961917508212,-0.0007879699173357431,0.6336160468504997,144,56
paper is,0.006720831590895513,0.004258425599221316,-0.0024624059916741967,0.6336159310068316,450,175
review the,0.00799032200250911,0.005061442997931622,-0.0029288790045774882,0.6334467325466361,535,208
are different,0.0026136567297926996,0.0016547025185545687,-0.0009589542112381309,0.6330987794204448,175,68
code that,0.002344823466156879,0.001484365494585716,-0.000860457971571163,0.6330394944311389,157,61
of measurements,0.001807156938885238,0.0011436914466480107,-0.0006634654922372273,0.6328680089541636,121,47
deg the,0.0015383236752494174,0.000973354422679158,-0.0005649692525702594,0.6327373137412245,103,40
model atmosphere,0.001269490411613597,0.0008030173987103054,-0.0004664730129032916,0.6325512653052316,85,33
episode of,0.001269490411613597,0.0008030173987103054,-0.0004664730129032916,0.6325512653052316,85,33
qualitatively different,0.0010006571479777764,0.0006326803747414528,-0.0003679767732363236,0.6322652506453224,67,26
been estimated,0.0010006571479777764,0.0006326803747414528,-0.0003679767732363236,0.6322652506453224,67,26
designed and,0.0010006571479777764,0.0006326803747414528,-0.0003679767732363236,0.6322652506453224,67,26
are completely,0.0010006571479777764,0.0006326803747414528,-0.0003679767732363236,0.6322652506453224,67,26
any evidence,0.0010006571479777764,0.0006326803747414528,-0.0003679767732363236,0.6322652506453224,67,26
scattering on,0.0010006571479777764,0.0006326803747414528,-0.0003679767732363236,0.6322652506453224,67,26
belt asteroids,0.0010006571479777764,0.0006326803747414528,-0.0003679767732363236,0.6322652506453224,67,26
the sagittarius,0.0020013142959555527,0.0012653607494829055,-0.0007359535464726472,0.6322650668987881,134,52
must have,0.0030019714439333293,0.0018980411242243583,-0.001103930319708971,0.6322650056499025,201,78
consequence of,0.009931895573212259,0.006278136026280569,-0.0036537595469316895,0.6321186472293319,665,258
than about,0.0024643049166616885,0.0015573670762866528,-0.0009069378403750356,0.6319702703130163,165,64
beam size,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
hybrid star,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
here present,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
reported that,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
for particles,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
accurately the,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
a hypothesis,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
other star,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
radio relic,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
understood the,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
analytic galaxy,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
for classical,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
scheme the,0.0007318238843419559,0.0004623433507726001,-0.00026948053356935585,0.6317691030530234,49,19
other is,0.0014636477686839119,0.0009246867015452002,-0.0005389610671387117,0.6317688514688287,98,38
a ratio,0.0014636477686839119,0.0009246867015452002,-0.0005389610671387117,0.6317688514688287,98,38
illustrate how,0.0014636477686839119,0.0009246867015452002,-0.0005389610671387117,0.6317688514688287,98,38
give a,0.0051227671903936916,0.0032364034554082004,-0.0018863637349854911,0.6317686717656217,343,133
one can,0.005585757811099826,0.003528409782211948,-0.0020573480288878783,0.6316797594626556,374,145
instrument to,0.0011948145050480912,0.0007543496775763475,-0.0004404648274717437,0.6313532711864038,80,31
haloes with,0.0011948145050480912,0.0007543496775763475,-0.0004404648274717437,0.6313532711864038,80,31
both types,0.0011948145050480912,0.0007543496775763475,-0.0004404648274717437,0.6313532711864038,80,31
linear perturbations,0.0011948145050480912,0.0007543496775763475,-0.0004404648274717437,0.6313532711864038,80,31
quasi static,0.0016578051257542267,0.0010463560043800948,-0.0006114491213741319,0.631169705627701,111,43
possible that,0.0021207957464603622,0.0013383623311838423,-0.0007824334152765199,0.631066288373739,142,55
the determined,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
then decreases,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
sun that,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
and hat,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
cloud collisions,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
by gamma,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
years there,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
our project,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
vertical component,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
and sii,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
fills the,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
hosts is,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
are improved,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
could probe,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
can remove,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
february to,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
accessible in,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
be destroyed,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
polarization power,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
error bar,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
will depend,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
achieved at,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
distances up,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
space but,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
patterns for,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
which lie,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
gaia catalog,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
range nm,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
from pc,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
is involved,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
large region,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
propagating along,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
source frb,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
model if,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
each field,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
of excited,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
x pc,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
theoretical arguments,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
exchange and,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
two magnetic,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
any prior,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
factors to,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
more fundamental,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
nucleosynthetic yields,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
lithium abundances,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
observers and,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
l edd,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
resolution echelle,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
ray intensity,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
spectral templates,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
integral part,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
grb host,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
hydrogen atom,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
there appears,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
becomes comparable,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
some observational,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
object which,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
will occur,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
asymmetry can,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
carlo based,0.0004629906207061354,0.0002920063268037474,-0.000170984293902388,0.6306967853076695,31,12
